image_name	things_image_nr	image_category	things_category_nr	face	body	lone_object	human_face	human_body	nh_mammal_face	nh_mammal_body	central_face	central_body	artificial_face	artificial_body	scene	rich_background
scanner_06s	19547	scanner	1376	0	0	0	0	0	0	0	0	0	0	0	0	1
scarecrow_01b	19554	scarecrow	1377	1	1	0	1	1	0	0	1	1	1	1	0	1
scarecrow_02s	19555	scarecrow	1377	1	1	0	1	1	0	0	1	1	1	1	1	0
scarecrow_03s	19556	scarecrow	1377	1	1	0	1	1	0	0	0	1	1	1	1	0
scarecrow_04s	19557	scarecrow	1377	0	1	0	0	1	0	0	0	1	0	1	1	0
scarecrow_05s	19558	scarecrow	1377	1	1	0	1	1	0	0	1	1	1	1	1	0
scarecrow_06s	19559	scarecrow	1377	1	1	0	1	1	0	0	1	1	1	1	0	1
scissors_01s	19595	scissors	1380	0	0	0	0	0	0	0	0	0	0	0	0	0
scissors_02s	19596	scissors	1380	0	0	1	0	0	0	0	0	0	0	0	0	0
scissors_03s	19597	scissors	1380	0	0	0	0	0	0	0	0	0	0	0	0	0
scissors_04s	19598	scissors	1380	0	1	1	0	1	0	0	0	1	0	0	0	0
scissors_05s	19599	scissors	1380	0	0	1	0	0	0	0	0	0	0	0	0	0
scissors_06s	19600	scissors	1380	0	0	1	0	0	0	0	0	0	0	0	0	0
scone_01b	19609	scone	1381	0	0	0	0	0	0	0	0	0	0	0	0	0
scone_02s	19610	scone	1381	0	0	0	0	0	0	0	0	0	0	0	0	0
scone_03s	19611	scone	1381	0	0	0	0	0	0	0	0	0	0	0	0	0
scone_04s	19612	scone	1381	0	0	0	0	0	0	0	0	0	0	0	0	0
scone_05s	19613	scone	1381	0	0	0	0	0	0	0	0	0	0	0	0	0
scone_06s	19614	scone	1381	0	0	0	0	0	0	0	0	0	0	0	0	0
scoreboard_01b	19651	scoreboard	1384	0	1	0	0	1	0	0	0	0	0	0	1	0
scoreboard_02s	19652	scoreboard	1384	0	0	0	0	0	0	0	0	0	0	0	1	0
scoreboard_03s	19653	scoreboard	1384	0	1	0	0	1	0	0	0	0	0	0	1	0
scoreboard_04s	19654	scoreboard	1384	0	0	0	0	0	0	0	0	0	0	0	1	0
scoreboard_05s	19655	scoreboard	1384	0	0	0	0	0	0	0	0	0	0	0	1	0
scoreboard_06s	19656	scoreboard	1384	1	1	0	1	1	0	0	0	0	0	0	1	0
scorpion_01b	19664	scorpion	1385	0	1	0	0	0	0	0	0	1	0	0	0	0
scorpion_02s	19665	scorpion	1385	0	1	0	0	0	0	0	0	1	0	0	0	1
scorpion_03n	19666	scorpion	1385	0	1	0	0	0	0	0	0	1	0	0	0	0
scorpion_04s	19667	scorpion	1385	0	1	0	0	0	0	0	0	1	0	0	0	1
scorpion_05s	19668	scorpion	1385	0	1	0	0	0	0	0	0	1	0	0	0	0
scorpion_06s	19669	scorpion	1385	0	1	0	0	0	0	0	0	1	0	0	0	0
screwdriver_01s	19755	screwdriver	1392	0	0	0	0	0	0	0	0	0	0	0	0	0
screwdriver_02s	19756	screwdriver	1392	0	0	0	0	0	0	0	0	0	0	0	0	0
screwdriver_03s	19757	screwdriver	1392	0	0	1	0	0	0	0	0	0	0	0	0	0
screwdriver_04s	19758	screwdriver	1392	0	0	1	0	0	0	0	0	0	0	0	0	0
screwdriver_05s	19759	screwdriver	1392	0	0	0	0	0	0	0	0	0	0	0	0	0
screwdriver_06s	19760	screwdriver	1392	0	0	0	0	0	0	0	0	0	0	0	0	0
sea_urchin_01b	19783	sea_urchin	1394	0	1	0	0	0	0	0	0	1	0	0	0	0
sea_urchin_02s	19784	sea_urchin	1394	0	1	0	0	0	0	0	0	1	0	0	0	1
sea_urchin_03s	19785	sea_urchin	1394	0	1	0	0	0	0	0	0	1	0	0	0	0
sea_urchin_04s	19786	sea_urchin	1394	0	1	0	0	0	0	0	0	1	0	0	0	0
sea_urchin_05s	19787	sea_urchin	1394	0	1	0	0	1	0	0	0	1	0	0	0	1
sea_urchin_06s	19788	sea_urchin	1394	0	1	0	0	0	0	0	0	1	0	0	0	1
seagull_01b	19823	seagull	1396	1	1	0	0	0	0	0	1	1	0	0	0	0
seagull_02s	19824	seagull	1396	1	1	0	0	0	0	0	1	1	0	0	0	0
seagull_03s	19825	seagull	1396	1	1	0	0	0	0	0	1	1	0	0	0	0
seagull_04s	19826	seagull	1396	1	1	0	0	0	0	0	1	1	0	0	0	0
seagull_05s	19827	seagull	1396	1	1	0	0	0	0	0	1	1	0	0	0	1
seagull_06s	19828	seagull	1396	1	1	0	0	0	0	0	1	1	0	0	0	0
seesaw_01b	19917	seesaw	1403	0	0	0	0	0	0	0	0	0	0	0	1	0
seesaw_02s	19918	seesaw	1403	0	0	0	0	0	0	0	0	0	0	0	1	0
seesaw_03s	19919	seesaw	1403	0	0	0	0	0	0	0	0	0	0	0	1	0
seesaw_04s	19920	seesaw	1403	0	0	0	0	0	0	0	0	0	0	0	1	0
seesaw_05s	19921	seesaw	1403	0	0	0	0	0	0	0	0	0	0	0	1	0
seesaw_06s	19922	seesaw	1403	0	0	0	0	0	0	0	0	0	0	0	1	0
sewing_kit_01b	19968	sewing_kit	1407	0	0	0	0	0	0	0	0	0	0	0	0	0
sewing_kit_02s	19969	sewing_kit	1407	0	0	0	0	0	0	0	0	0	0	0	0	0
sewing_kit_03s	19970	sewing_kit	1407	0	0	0	0	0	0	0	0	0	0	0	0	0
sewing_kit_04s	19971	sewing_kit	1407	0	0	0	0	0	0	0	0	0	0	0	0	0
sewing_kit_05s	19972	sewing_kit	1407	0	0	1	0	0	0	0	0	0	0	0	0	0
sewing_kit_06s	19973	sewing_kit	1407	0	0	0	0	0	0	0	0	0	0	0	0	0
shaving_cream_01b	20024	shaving_cream	1411	0	0	0	0	0	0	0	0	0	0	0	0	0
shaving_cream_02s	20025	shaving_cream	1411	0	0	0	0	0	0	0	0	0	0	0	0	0
shaving_cream_03s	20026	shaving_cream	1411	0	1	0	0	1	0	0	0	1	0	0	0	0
shaving_cream_04s	20027	shaving_cream	1411	0	1	0	0	1	0	0	0	1	0	0	0	0
shaving_cream_05s	20028	shaving_cream	1411	0	1	0	0	1	0	0	0	1	0	0	0	0
shaving_cream_06s	20029	shaving_cream	1411	0	1	0	0	1	0	0	0	1	0	0	0	0
sheep_01b	20076	sheep	1415	1	1	0	0	0	1	1	1	1	0	0	0	0
sheep_02s	20077	sheep	1415	1	1	0	0	0	1	1	1	1	0	0	0	1
sheep_03s	20078	sheep	1415	1	1	0	0	0	1	1	1	1	0	0	0	1
sheep_04n	20079	sheep	1415	1	1	0	0	0	1	1	1	1	0	0	1	0
sheep_05s	20080	sheep	1415	1	1	0	0	0	1	1	1	1	0	0	1	0
sheep_06s	20081	sheep	1415	1	1	0	0	0	1	1	1	1	0	0	0	0
shell2_01b	20127	shell2	1419	0	0	0	0	0	0	0	0	0	0	0	0	0
shell2_02s	20128	shell2	1419	0	0	0	0	0	0	0	0	0	0	0	0	0
shell2_03s	20129	shell2	1419	0	0	0	0	0	0	0	0	0	0	0	0	0
shell2_04s	20130	shell2	1419	0	0	0	0	0	0	0	0	0	0	0	0	1
shell2_05s	20131	shell2	1419	0	0	1	0	0	0	0	0	0	0	0	0	0
shell2_06s	20132	shell2	1419	0	0	0	0	0	0	0	0	0	0	0	0	0
shield_01b	20155	shield	1421	0	0	0	0	0	0	0	0	0	0	0	0	0
shield_02s	20156	shield	1421	0	0	0	0	0	0	0	0	0	0	0	0	0
shield_03n	20157	shield	1421	0	0	1	0	0	0	0	0	0	0	0	0	0
shield_04s	20158	shield	1421	0	0	0	0	0	0	0	0	0	0	0	0	0
shield_05s	20159	shield	1421	0	0	0	0	0	0	0	0	0	0	0	0	0
shield_06s	20160	shield	1421	0	0	0	0	0	0	0	0	0	0	0	0	0
ship_01b	20167	ship	1422	0	0	0	0	0	0	0	0	0	0	0	1	0
ship_02s	20168	ship	1422	0	0	0	0	0	0	0	0	0	0	0	1	0
ship_03s	20169	ship	1422	0	1	0	0	1	0	0	0	0	0	0	1	0
ship_04s	20170	ship	1422	0	0	0	0	0	0	0	0	0	0	0	1	0
ship_05s	20171	ship	1422	0	0	0	0	0	0	0	0	0	0	0	1	0
ship_06s	20172	ship	1422	0	0	0	0	0	0	0	0	0	0	0	1	0
shirt_01s	20180	shirt	1423	0	0	1	0	0	0	0	0	0	0	0	0	0
shirt_02s	20181	shirt	1423	0	0	1	0	0	0	0	0	0	0	0	0	0
shirt_03s	20182	shirt	1423	0	0	0	0	0	0	0	0	0	0	0	0	0
shirt_04s	20183	shirt	1423	0	1	0	0	1	0	0	0	1	0	0	0	0
shirt_05s	20184	shirt	1423	0	0	1	0	0	0	0	0	0	0	0	0	0
shirt_06s	20185	shirt	1423	0	0	0	0	0	0	0	0	0	0	0	0	0
shoe_01s	20192	shoe	1424	0	0	0	0	0	0	0	0	0	0	0	0	0
shoe_02s	20193	shoe	1424	0	0	0	0	0	0	0	0	0	0	0	0	1
shoe_03s	20194	shoe	1424	0	0	0	0	0	0	0	0	0	0	0	0	0
shoe_04s	20195	shoe	1424	0	0	0	0	0	0	0	0	0	0	0	0	0
shoe_05s	20196	shoe	1424	0	0	1	0	0	0	0	0	0	0	0	0	0
shoe_06s	20197	shoe	1424	0	0	1	0	0	0	0	0	0	0	0	0	0
shovel_01b	20315	shovel	1433	0	0	0	0	0	0	0	0	0	0	0	0	1
shovel_02n	20316	shovel	1433	0	0	1	0	0	0	0	0	0	0	0	0	0
shovel_03n	20317	shovel	1433	0	0	1	0	0	0	0	0	0	0	0	0	0
shovel_04n	20318	shovel	1433	0	0	0	0	0	0	0	0	0	0	0	0	1
shovel_05s	20319	shovel	1433	0	0	0	0	0	0	0	0	0	0	0	0	1
shovel_06s	20320	shovel	1433	0	0	1	0	0	0	0	0	0	0	0	0	0
shower_01b	20327	shower	1434	0	0	0	0	0	0	0	0	0	0	0	1	0
shower_02s	20328	shower	1434	0	0	0	0	0	0	0	0	0	0	0	1	0
shower_03s	20329	shower	1434	0	0	0	0	0	0	0	0	0	0	0	1	0
shower_04s	20330	shower	1434	0	0	0	0	0	0	0	0	0	0	0	1	0
shower_05n	20331	shower	1434	0	0	0	0	0	0	0	0	0	0	0	0	1
shower_06s	20332	shower	1434	0	0	0	0	0	0	0	0	0	0	0	1	0
shower_cap_01b	20340	shower_cap	1435	0	0	1	0	0	0	0	0	0	0	0	0	0
shower_cap_02s	20341	shower_cap	1435	0	0	0	0	0	0	0	0	0	0	0	0	0
shower_cap_03s	20342	shower_cap	1435	1	0	0	1	0	0	0	1	0	0	0	0	0
shower_cap_04s	20343	shower_cap	1435	1	0	0	1	0	0	0	1	0	1	0	0	0
shower_cap_05s	20344	shower_cap	1435	1	1	0	1	1	0	0	1	1	0	0	0	0
shower_cap_06s	20345	shower_cap	1435	1	1	0	1	1	0	0	1	1	0	0	0	0
shredder_01b	20387	shredder	1438	0	0	0	0	0	0	0	0	0	0	0	0	1
shredder_02s	20388	shredder	1438	0	0	0	0	0	0	0	0	0	0	0	0	1
shredder_03s	20389	shredder	1438	0	0	0	0	0	0	0	0	0	0	0	0	0
shredder_04s	20390	shredder	1438	0	0	0	0	0	0	0	0	0	0	0	0	0
shredder_05s	20391	shredder	1438	0	0	0	0	0	0	0	0	0	0	0	0	1
shredder_06s	20392	shredder	1438	0	0	0	0	0	0	0	0	0	0	0	0	0
shrimp_01b	20401	shrimp	1439	0	0	0	0	0	0	0	0	0	0	0	0	0
shrimp_02s	20402	shrimp	1439	0	0	0	0	0	0	0	0	0	0	0	0	0
shrimp_03s	20403	shrimp	1439	0	0	0	0	0	0	0	0	0	0	0	0	0
shrimp_04s	20404	shrimp	1439	0	0	0	0	0	0	0	0	0	0	0	0	0
shrimp_05s	20405	shrimp	1439	0	0	0	0	0	0	0	0	0	0	0	0	0
shrimp_06n	20406	shrimp	1439	0	0	0	0	0	0	0	0	0	0	0	0	0
sickle_01b	20444	sickle	1442	0	0	0	0	0	0	0	0	0	0	0	0	0
sickle_02s	20445	sickle	1442	0	0	0	0	0	0	0	0	0	0	0	0	0
sickle_03s	20446	sickle	1442	0	0	0	0	0	0	0	0	0	0	0	1	0
sickle_04s	20447	sickle	1442	0	1	0	0	1	0	0	0	0	0	0	0	1
sickle_05s	20448	sickle	1442	0	0	1	0	0	0	0	0	0	0	0	0	0
sickle_06s	20449	sickle	1442	1	1	0	1	1	0	0	0	0	0	0	1	0
silverware_01b	20503	silverware	1446	0	0	0	0	0	0	0	0	0	0	0	1	0
silverware_02s	20504	silverware	1446	0	0	1	0	0	0	0	0	0	0	0	0	0
silverware_03s	20505	silverware	1446	0	0	0	0	0	0	0	0	0	0	0	0	0
silverware_04s	20506	silverware	1446	0	0	1	0	0	0	0	0	0	0	0	0	0
silverware_05s	20507	silverware	1446	0	0	0	0	0	0	0	0	0	0	0	0	0
silverware_06s	20508	silverware	1446	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_card_01b	20516	sim_card	1447	0	0	1	0	0	0	0	0	0	0	0	0	0
sim_card_02s	20517	sim_card	1447	0	0	1	0	0	0	0	0	0	0	0	0	0
sim_card_03s	20518	sim_card	1447	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_card_04s	20519	sim_card	1447	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_card_05s	20520	sim_card	1447	0	0	1	0	0	0	0	0	0	0	0	0	0
sim_card_06s	20521	sim_card	1447	0	0	1	0	0	0	0	0	0	0	0	0	0
sink_01b	20529	sink	1448	0	0	0	0	0	0	0	0	0	0	0	0	1
sink_02s	20530	sink	1448	0	0	0	0	0	0	0	0	0	0	0	0	1
sink_03s	20531	sink	1448	0	0	0	0	0	0	0	0	0	0	0	0	1
sink_04s	20532	sink	1448	0	0	0	0	0	0	0	0	0	0	0	0	0
sink_05s	20533	sink	1448	0	0	0	0	0	0	0	0	0	0	0	0	1
sink_06s	20534	sink	1448	0	0	0	0	0	0	0	0	0	0	0	0	1
ski_pole_01b	20641	ski_pole	1456	0	0	0	0	0	0	0	0	0	0	0	0	0
ski_pole_02s	20642	ski_pole	1456	0	0	1	0	0	0	0	0	0	0	0	0	0
ski_pole_03s	20643	ski_pole	1456	0	0	0	0	0	0	0	0	0	0	0	0	0
ski_pole_04s	20644	ski_pole	1456	0	0	0	0	0	0	0	0	0	0	0	1	0
ski_pole_05s	20645	ski_pole	1456	0	0	1	0	0	0	0	0	0	0	0	0	0
ski_pole_06s	20646	ski_pole	1456	0	0	1	0	0	0	0	0	0	0	0	0	0
skunk_01b	20694	skunk	1460	1	1	0	0	0	1	1	1	1	0	0	0	0
skunk_02s	20695	skunk	1460	1	1	0	0	0	1	1	1	1	0	0	0	0
skunk_03s	20696	skunk	1460	1	1	0	0	0	1	1	1	1	0	0	0	0
skunk_04s	20697	skunk	1460	1	1	0	0	0	1	1	1	1	0	0	0	0
skunk_05s	20698	skunk	1460	1	1	0	0	0	1	1	1	1	0	0	0	0
skunk_06s	20699	skunk	1460	1	1	0	0	0	1	1	1	1	0	0	0	0
sleeping_bag_01b	20733	sleeping_bag	1463	0	0	0	0	0	0	0	0	0	0	0	1	0
sleeping_bag_02s	20734	sleeping_bag	1463	0	0	0	0	0	0	0	0	0	0	0	0	1
sleeping_bag_03s	20735	sleeping_bag	1463	0	0	0	0	0	0	0	0	0	0	0	0	1
sleeping_bag_04s	20736	sleeping_bag	1463	0	0	0	0	0	0	0	0	0	0	0	1	0
sleeping_bag_05s	20737	sleeping_bag	1463	0	0	0	0	0	0	0	0	0	0	0	0	0
sleeping_bag_06s	20738	sleeping_bag	1463	0	0	0	0	0	0	0	0	0	0	0	0	0
slingshot_01b	20799	slingshot	1468	0	0	0	0	0	0	0	0	0	0	0	0	0
slingshot_02s	20800	slingshot	1468	0	0	0	0	0	0	0	0	0	0	0	0	0
slingshot_03s	20801	slingshot	1468	1	1	0	1	1	0	0	1	1	0	0	0	1
slingshot_04s	20802	slingshot	1468	0	0	0	0	0	0	0	0	0	0	0	0	0
slingshot_05s	20803	slingshot	1468	0	0	1	0	0	0	0	0	0	0	0	0	0
slingshot_06s	20804	slingshot	1468	0	0	0	0	0	0	0	0	0	0	0	0	0
sloth_01b	20851	sloth	1472	1	1	0	0	0	1	1	1	1	0	0	0	1
sloth_02s	20852	sloth	1472	1	1	0	0	0	1	1	1	1	0	0	0	0
sloth_03s	20853	sloth	1472	1	1	0	0	0	1	1	1	1	0	0	0	1
sloth_04s	20854	sloth	1472	1	1	0	0	0	1	1	1	1	0	0	0	0
sloth_05s	20855	sloth	1472	1	1	0	0	0	1	1	1	1	0	0	0	0
sloth_06s	20856	sloth	1472	1	1	0	0	0	1	1	1	1	0	0	0	0
smoke_alarm_01b	20877	smoke_alarm	1474	0	0	0	0	0	0	0	0	0	0	0	0	0
smoke_alarm_02s	20878	smoke_alarm	1474	0	0	1	0	0	0	0	0	0	0	0	0	0
smoke_alarm_03s	20879	smoke_alarm	1474	0	1	1	0	1	0	0	0	1	0	0	0	0
smoke_alarm_04s	20880	smoke_alarm	1474	0	0	0	0	0	0	0	0	0	0	0	0	0
smoke_alarm_05s	20881	smoke_alarm	1474	0	0	1	0	0	0	0	0	0	0	0	0	0
smoke_alarm_06s	20882	smoke_alarm	1474	0	0	1	0	0	0	0	0	0	0	0	0	0
snail_01b	20917	snail	1477	0	1	0	0	0	0	0	0	1	0	0	0	0
snail_02s	20918	snail	1477	0	1	0	0	0	0	0	0	1	0	0	0	0
snail_03n	20919	snail	1477	1	1	0	0	0	0	0	1	1	0	0	0	0
snail_04s	20920	snail	1477	0	1	0	0	0	0	0	0	1	0	0	0	0
snail_05s	20921	snail	1477	0	1	0	0	0	0	0	0	1	0	0	0	0
snail_06s	20922	snail	1477	0	1	0	0	0	0	0	0	1	0	0	0	0
snake_01b	20936	snake	1478	1	1	0	0	0	0	0	1	1	0	0	0	0
snake_02s	20937	snake	1478	1	1	0	0	0	0	0	0	1	0	0	0	0
snake_03s	20938	snake	1478	1	1	0	0	0	0	0	1	1	0	0	0	0
snake_04s	20939	snake	1478	1	1	0	0	0	0	0	1	1	0	0	0	0
snake_05s	20940	snake	1478	0	1	0	0	0	0	0	0	1	0	0	0	1
snake_06s	20941	snake	1478	1	1	0	0	0	0	0	1	1	0	0	1	0
snorkel_01b	20952	snorkel	1479	0	0	0	0	0	0	0	0	0	0	0	0	0
snorkel_02s	20953	snorkel	1479	0	0	0	0	0	0	0	0	0	0	0	0	0
snorkel_03s	20954	snorkel	1479	0	0	0	0	0	0	0	0	0	0	0	0	0
snorkel_04s	20955	snorkel	1479	0	0	1	0	0	0	0	0	0	0	0	0	0
snorkel_05s	20956	snorkel	1479	1	1	0	1	1	0	0	1	1	0	0	1	0
snorkel_06s	20957	snorkel	1479	0	0	1	0	0	0	0	0	0	0	0	0	0
snowboard_01b	20990	snowboard	1482	0	0	0	0	0	0	0	0	0	0	0	1	0
snowboard_02s	20991	snowboard	1482	0	0	0	0	0	0	0	0	0	0	0	0	1
snowboard_03s	20992	snowboard	1482	0	0	1	0	0	0	0	0	0	0	0	0	0
snowboard_04s	20993	snowboard	1482	0	0	0	0	0	0	0	0	0	0	0	1	0
snowboard_05s	20994	snowboard	1482	0	0	0	0	0	0	0	0	0	0	0	0	1
snowboard_06s	20995	snowboard	1482	0	0	1	0	0	0	0	0	0	0	0	0	0
snowplow_01b	21026	snowplow	1485	0	0	0	0	0	0	0	0	0	0	0	1	0
snowplow_02s	21027	snowplow	1485	0	1	0	0	1	0	0	0	0	0	0	1	0
snowplow_03s	21028	snowplow	1485	0	1	0	0	1	0	0	0	0	0	0	1	0
snowplow_04s	21029	snowplow	1485	0	0	0	0	0	0	0	0	0	0	0	1	0
snowplow_05n	21030	snowplow	1485	0	1	0	0	1	0	0	0	0	0	0	1	0
snowplow_06n	21031	snowplow	1485	0	0	0	0	0	0	0	0	0	0	0	1	0
sock_01b	21088	sock	1490	0	0	0	0	0	0	0	0	0	0	0	0	0
sock_02s	21089	sock	1490	0	1	1	0	1	0	0	0	1	0	0	0	0
sock_03s	21090	sock	1490	0	1	0	0	1	0	0	0	1	0	0	0	0
sock_04s	21091	sock	1490	0	1	0	0	1	0	0	0	1	0	1	0	0
sock_05s	21092	sock	1490	0	0	0	0	0	0	0	0	0	0	0	0	0
sock_06s	21093	sock	1490	0	1	0	0	1	0	0	0	1	0	0	0	0
soda_fountain_01s	21113	soda_fountain	1492	0	0	0	0	0	0	0	0	0	0	0	0	1
soda_fountain_02s	21114	soda_fountain	1492	0	0	0	0	0	0	0	0	0	0	0	0	1
soda_fountain_03s	21115	soda_fountain	1492	0	0	0	0	0	0	0	0	0	0	0	0	0
soda_fountain_04s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
soda_fountain_05s	21117	soda_fountain	1492	0	0	0	0	0	0	0	0	0	0	0	0	0
soda_fountain_06s	21118	soda_fountain	1492	0	0	0	0	0	0	0	0	0	0	0	0	1
solar_panel_01b	21139	solar_panel	1494	0	0	0	0	0	0	0	0	0	0	0	1	0
solar_panel_02s	21140	solar_panel	1494	0	0	0	0	0	0	0	0	0	0	0	1	0
solar_panel_03s	21141	solar_panel	1494	0	0	0	0	0	0	0	0	0	0	0	1	0
solar_panel_04s	21142	solar_panel	1494	0	1	0	0	1	0	0	0	0	0	0	1	0
solar_panel_05s	21143	solar_panel	1494	0	0	0	0	0	0	0	0	0	0	0	1	0
solar_panel_06s	21144	solar_panel	1494	0	0	0	0	0	0	0	0	0	0	0	1	0
sombrero_01b	21166	sombrero	1496	0	0	0	0	0	0	0	0	0	0	0	0	1
sombrero_02s	21167	sombrero	1496	0	0	0	0	0	0	0	0	0	0	0	0	0
sombrero_03s	21168	sombrero	1496	0	1	0	0	1	0	0	0	1	0	0	0	1
sombrero_04s	21169	sombrero	1496	0	1	0	0	1	0	0	0	1	0	0	0	1
sombrero_05s	21170	sombrero	1496	0	0	0	0	0	0	0	0	0	0	0	0	1
sombrero_06s	21171	sombrero	1496	0	0	1	0	0	0	0	0	0	0	0	0	0
sonogram_01b	21178	sonogram	1497	1	1	0	1	1	0	0	1	1	0	0	0	0
sonogram_02s	21179	sonogram	1497	0	0	0	0	0	0	0	0	0	0	0	0	0
sonogram_03s	21180	sonogram	1497	1	1	0	1	1	0	0	1	1	0	0	0	0
sonogram_04s	21181	sonogram	1497	1	1	0	1	1	0	0	1	1	0	0	0	0
sonogram_05s	21182	sonogram	1497	0	0	0	0	0	0	0	0	0	0	0	0	0
sonogram_06s	21183	sonogram	1497	1	1	0	1	1	0	0	1	1	0	0	0	0
soy_sauce_01s	21233	soy_sauce	1501	0	0	0	0	0	0	0	0	0	0	0	0	0
soy_sauce_02s	21234	soy_sauce	1501	0	0	0	0	0	0	0	0	0	0	0	0	0
soy_sauce_03s	21235	soy_sauce	1501	0	0	0	0	0	0	0	0	0	0	0	0	0
soy_sauce_04s	21236	soy_sauce	1501	0	0	0	0	0	0	0	0	0	0	0	0	0
soy_sauce_05s	21237	soy_sauce	1501	0	0	0	0	0	0	0	0	0	0	0	0	0
soy_sauce_06s	21238	soy_sauce	1501	0	0	0	0	0	0	0	0	0	0	0	0	0
space_shuttle_01b	21246	space_shuttle	1502	0	0	0	0	0	0	0	0	0	0	0	1	0
space_shuttle_02s	21247	space_shuttle	1502	0	0	0	0	0	0	0	0	0	0	0	1	0
space_shuttle_03s	21248	space_shuttle	1502	0	0	0	0	0	0	0	0	0	0	0	1	0
space_shuttle_04s	21249	space_shuttle	1502	0	0	0	0	0	0	0	0	0	0	0	1	0
space_shuttle_05s	21250	space_shuttle	1502	0	0	0	0	0	0	0	0	0	0	0	1	0
space_shuttle_06s	21251	space_shuttle	1502	0	0	0	0	0	0	0	0	0	0	0	1	0
spareribs_01b	21297	spareribs	1506	0	0	0	0	0	0	0	0	0	0	0	0	1
spareribs_02s	21298	spareribs	1506	0	0	0	0	0	0	0	0	0	0	0	0	0
spareribs_03s	21299	spareribs	1506	0	0	0	0	0	0	0	0	0	0	0	0	0
spareribs_04s	21300	spareribs	1506	0	0	0	0	0	0	0	0	0	0	0	0	0
spareribs_05s	21301	spareribs	1506	0	0	0	0	0	0	0	0	0	0	0	0	0
spareribs_06s	21302	spareribs	1506	0	0	0	0	0	0	0	0	0	0	0	0	0
spatula_01b	21337	spatula	1509	0	0	0	0	0	0	0	0	0	0	0	0	0
spatula_02s	21338	spatula	1509	0	0	1	0	0	0	0	0	0	0	0	0	0
spatula_03s	21339	spatula	1509	0	0	1	0	0	0	0	0	0	0	0	0	0
spatula_04s	21340	spatula	1509	0	0	1	0	0	0	0	0	0	0	0	0	0
spatula_05s	21341	spatula	1509	0	0	1	0	0	0	0	0	0	0	0	0	0
spatula_06s	21342	spatula	1509	0	0	1	0	0	0	0	0	0	0	0	0	0
speaker_01s	21350	speaker	1510	0	0	0	0	0	0	0	0	0	0	0	0	1
speaker_02s	21351	speaker	1510	0	0	0	0	0	0	0	0	0	0	0	1	0
speaker_03s	21352	speaker	1510	0	0	0	0	0	0	0	0	0	0	0	0	1
speaker_04s	21353	speaker	1510	0	0	0	0	0	0	0	0	0	0	0	0	1
speaker_05s	21354	speaker	1510	0	0	0	0	0	0	0	0	0	0	0	1	0
speaker_06s	21355	speaker	1510	0	0	1	0	0	0	0	0	0	0	0	0	0
spider_01b	21405	spider	1514	0	1	0	0	0	0	0	0	1	0	0	0	0
spider_02s	21406	spider	1514	0	1	0	0	0	0	0	0	1	0	0	0	0
spider_03s	21407	spider	1514	0	1	0	0	0	0	0	0	1	0	0	0	0
spider_04s	21408	spider	1514	0	1	0	0	0	0	0	0	1	0	0	0	0
spider_05s	21409	spider	1514	0	1	0	0	0	0	0	0	1	0	0	0	0
spider_06s	21410	spider	1514	0	1	0	0	0	0	0	0	1	0	0	0	0
spinach_01b	21432	spinach	1516	0	0	0	0	0	0	0	0	0	0	0	0	0
spinach_02s	21433	spinach	1516	0	0	0	0	0	0	0	0	0	0	0	0	0
spinach_03s	21434	spinach	1516	0	0	0	0	0	0	0	0	0	0	0	0	0
spinach_04s	21435	spinach	1516	0	0	0	0	0	0	0	0	0	0	0	0	0
spinach_05s	21436	spinach	1516	0	0	0	0	0	0	0	0	0	0	0	0	0
spinach_06s	21437	spinach	1516	0	0	0	0	0	0	0	0	0	0	0	0	0
spoon_01b	21485	spoon	1520	0	0	0	0	0	0	0	0	0	0	0	0	0
spoon_02s	21486	spoon	1520	0	0	1	0	0	0	0	0	0	0	0	0	0
spoon_03s	21487	spoon	1520	0	0	0	0	0	0	0	0	0	0	0	0	0
spoon_04s	21488	spoon	1520	0	1	1	0	1	0	0	0	0	0	0	1	0
spoon_05n	21489	spoon	1520	0	0	1	0	0	0	0	0	0	0	0	0	0
spoon_06s	21490	spoon	1520	1	1	0	1	1	0	0	0	0	1	1	0	0
spout_01b	21498	spout	1521	0	0	0	0	0	0	0	0	0	0	0	0	1
spout_02s	21499	spout	1521	0	0	0	0	0	0	0	0	0	0	0	0	1
spout_03s	21500	spout	1521	0	0	0	0	0	0	0	0	0	0	0	0	1
spout_04s	21501	spout	1521	0	0	0	0	0	0	0	0	0	0	0	0	0
spout_05s	21502	spout	1521	0	0	0	0	0	0	0	0	0	0	0	0	1
spout_06s	21503	spout	1521	0	0	0	0	0	0	0	0	0	0	0	0	0
sprinkler_01b	21541	sprinkler	1524	0	0	0	0	0	0	0	0	0	0	0	1	0
sprinkler_02n	21542	sprinkler	1524	0	0	0	0	0	0	0	0	0	0	0	0	1
sprinkler_03s	21543	sprinkler	1524	0	0	0	0	0	0	0	0	0	0	0	0	0
sprinkler_04s	21544	sprinkler	1524	0	0	0	0	0	0	0	0	0	0	0	0	1
sprinkler_05s	21545	sprinkler	1524	0	0	0	0	0	0	0	0	0	0	0	0	1
